SquareFootage,Bedrooms,Bathrooms,Price
1514,6,1,360881
2600,4,1,494179
1671,1,3,344504
1476,1,4,341538
2268,6,3,495402
2592,3,2,509456
2359,3,1,456600
2498,2,3,487489
1621,2,1,325921
1289,3,1,289885
2750,2,2,518498
1838,4,2,384199
1874,2,4,416350
2664,3,3,507935
2278,1,2,420155
2227,6,2,470018
3082,1,3,574046
1678,4,3,390027
2463,1,1,448610
2028,1,2,396497
2134,3,3,461928
2764,3,3,556091
2253,3,1,421944
2269,3,4,492075
2536,3,2,501776
1817,6,3,431515
1580,6,3,384915
1477,6,2,360034
1016,6,1,277913
3028,2,2,541064
1448,6,1,336793
1889,4,4,437436
1861,3,2,378257
2153,2,1,403809
2407,5,1,453578
2430,6,2,508214
1708,3,3,368060
1916,4,4,442140
2141,4,2,443496
1875,6,4,432105
2803,4,3,548848
2245,3,4,488318
2367,6,1,477416
2331,1,4,463339
2586,6,3,529446
2090,1,2,414409
1351,5,4,371402
2199,5,1,449314
1674,5,2,380380
1735,3,3,391960
2293,2,4,466862
2619,5,3,524708
2010,6,2,442761
2154,5,3,489554
2851,2,3,541203
2120,5,1,444721
3300,5,2,610570
2282,2,1,434463
1119,4,2,283354
2376,3,4,482075
2190,3,3,466626
2644,2,2,499869
2336,6,4,514162
1930,5,1,413247
1387,4,1,307563
1895,2,4,412697
1574,1,4,354026
1709,5,2,392717
2294,1,4,474202
2834,4,4,572941
2197,4,3,468374
1402,1,4,329394
2222,5,1,452196
2598,1,3,492514
1695,2,1,347868
1932,5,1,410712
2007,6,3,453105
1607,3,1,326543
2324,6,3,506395
1939,1,1,356710
2209,3,4,454930
1556,1,2,339218
1781,6,2,407077
2361,1,4,466231
1813,5,2,401294
2863,3,2,560720
1800,2,2,375585
2112,6,4,484108
2466,4,1,487247
1290,2,1,267468
1119,3,1,263876
1237,4,2,317058
2631,3,4,533141
1724,6,4,436817
3279,4,4,655325
1717,3,2,360561
2092,6,3,481270
2771,3,3,543786
3003,4,2,558521
3030,3,2,577887
2604,4,3,526679
2512,3,4,519664
2296,3,4,472237
2389,3,3,502128
1724,5,3,416530
1590,5,2,373771
1998,4,4,454779
1914,1,3,398087
1773,1,1,341453
2348,5,1,461569
2477,1,1,467568
2044,5,4,467596
2738,2,2,491987
1429,4,1,322457
1903,4,4,429599
1641,6,3,399560
1066,5,3,293235
1958,3,2,415794
1939,5,2,416191
2756,3,4,549650
2315,4,1,446678
1487,5,1,347689
2927,4,1,551818
2610,6,4,552536
2291,3,3,459499
1886,5,2,408676
1520,2,2,347484
1813,4,2,386607
2544,2,1,460910
2942,4,4,582543
2771,5,1,530490
1755,5,3,404414
1440,3,3,342837
2070,2,3,420803
1115,2,3,298072
2161,1,1,394072
1926,3,2,382313
1766,5,3,413414
1202,1,2,281159
2256,2,4,454044
1733,6,1,389442
1415,5,4,368814
563,5,4,242155
1986,4,4,433471
2886,6,2,579364
2830,6,4,599138
1771,3,4,391698
1698,1,3,344665
2234,3,1,418628
1500,2,1,302668
2150,4,2,444595
2383,6,4,520333
2613,4,3,524587
1949,4,3,435937
1898,1,3,370669
1561,3,4,379990
1586,2,4,369030
1886,4,3,419085
2183,1,3,440461
2456,2,1,450044
1598,5,1,343597
2746,5,3,561732
1864,6,1,409760
1989,4,3,442140
1626,6,1,374908
787,1,1,187497
2442,2,2,469682
2368,6,1,482712
1859,3,1,385582
2033,3,1,391782
2257,2,3,440735
1218,5,2,313167
1735,4,1,362371
2397,3,4,514299
1372,1,1,299805
2146,1,4,451180
1321,6,1,326630
2233,1,1,408437
1982,1,3,401566
1192,2,4,313818
2582,2,3,508755
1632,2,4,373460
1594,2,2,334029
2100,3,4,460449
2574,4,4,534162
1492,3,3,344460
2030,4,3,458554
2214,1,4,464207
2346,6,1,487098
2088,3,2,434154
1816,3,3,404640
1586,5,4,384505
2043,6,2,423046
1463,4,3,363706
539,1,4,190187
2218,2,1,410028
2451,6,4,536691
818,1,3,237162
1495,6,3,377707
2309,4,3,485795
3028,3,4,601788
2010,1,1,378443
1635,1,1,314548
1908,2,1,378884
2687,5,4,552247
1677,1,1,336480
1600,3,1,339813
1758,2,2,358166
1523,6,2,355719
2061,5,1,421885
2812,2,4,533801
2161,4,4,478168
1873,1,1,352556
1854,4,1,372094
1218,2,3,285103
2441,4,3,516885
1961,1,1,366691
1909,5,2,403010
3596,2,1,635492
2149,4,2,439276
1624,4,2,364604
1786,4,3,390004
2574,5,1,507231
2056,2,2,405092
1280,2,3,294571
2459,4,2,479327
1665,2,4,369491
2936,6,3,597897
2540,6,4,568230
1776,2,2,377024
2640,5,3,556548
2033,5,3,438019
2426,6,2,499892
2242,6,1,460622
1576,6,3,387477
1678,1,3,352921
2514,5,1,484228
1832,5,1,375204
1798,2,1,359959
1522,1,1,310998
2211,5,3,482429
3031,4,2,561203
1466,4,1,328609
2012,6,4,459113
2706,2,3,520604
1960,4,3,421325
2226,5,2,465206
1468,2,2,319274
2214,1,2,426048
1906,5,3,423064
2492,6,2,504077
2593,1,2,475854
3294,3,3,626283
2289,3,1,435647
2162,2,3,441722
2097,2,1,400911
1823,1,4,390234
2169,5,3,444532
1852,1,1,371939
2084,4,2,426801
2658,6,1,528918
1496,5,3,361404
2569,6,1,504470
2658,1,4,527125
1940,2,3,411057
939,4,3,284307
1696,5,4,439290
2648,6,2,553322
1988,5,4,445336
1500,5,1,368515
1747,3,2,374237
2420,1,4,470222
2273,1,1,430530
1880,4,4,442251
1816,5,3,428415
1804,6,1,390310
1538,3,2,327239
2807,1,4,558452
1838,4,3,412726
2608,5,1,503283
2760,5,4,588717
2499,2,4,519416
1784,5,2,400388
2201,4,3,483362
1987,6,1,404331
1548,4,1,328902
2162,4,3,464483
1410,4,1,331255
2593,1,3,519865
1767,4,3,392140
2100,5,4,470902
2141,3,2,440349
1870,3,1,372270
2293,5,3,496131
1762,2,3,390056
2435,4,3,508079
1327,2,1,267063
2063,6,2,465603
2969,1,3,536109
1499,4,3,350593
1661,1,2,349250
2256,2,3,451099
2089,3,4,449997
2175,2,2,412387
2244,4,3,465491
2317,3,2,463001
2554,3,3,518834
2204,4,1,422069
1879,3,1,364281
2336,5,4,502064
2949,3,4,575731
1933,4,2,377602
1512,6,1,359865
2553,3,1,459917
1939,1,4,402929
913,6,3,287134
2423,1,3,458151
1732,2,2,363483
1954,3,3,415668
2165,2,1,398323
2095,3,1,404960
2354,2,1,437616
1782,6,4,439634
2256,3,3,464332
1870,4,1,389122
2369,5,4,516638
2307,2,1,421551
1532,5,3,367837
2542,3,4,515023
1732,2,1,338589
2404,2,1,451281
2183,5,1,455215
2919,4,2,530491
1888,5,3,431353
1825,3,1,377104
1990,4,2,403668
1848,5,3,439958
2399,1,4,477261
1191,1,3,291861
1473,1,1,287319
1466,3,3,351945
2475,3,2,484638
2855,5,3,558184
1947,2,1,364451
1915,4,2,402653
2035,5,4,473341
2580,6,3,540286
1536,1,2,317462
2119,3,3,434339
2487,1,1,463344
2250,3,2,456250
2094,2,2,414273
2500,6,3,534906
648,5,1,221422
2338,5,4,504848
1672,3,3,369247
1084,1,2,243665
2255,4,1,440824
2686,1,1,473809
1931,3,2,392270
2476,5,4,545337
2806,4,4,576953
2657,6,4,569228
2819,5,3,567164
2371,5,2,487038
2037,3,3,435574
1199,3,4,319405
1876,3,4,401328
1578,1,1,309744
3085,6,2,596848
1912,3,2,395830
2061,2,4,452585
2275,1,3,459078
2021,6,1,421597
2847,5,2,557991
1688,4,4,432956
2097,1,3,431371
1628,3,4,404233
1339,6,4,377186
1694,6,2,390755
1981,2,2,409325
1785,1,3,358767
1653,4,4,409430
1296,1,1,271953
1958,5,4,469118
1247,6,1,322712
2380,3,1,457558
2041,1,1,381556
1271,2,3,302411
1845,3,3,395874
1623,4,3,380102
2159,6,3,493588
2670,3,2,511664
1062,1,4,282133
2057,5,4,456232
1919,3,2,378239
2335,1,2,459379
2106,1,3,420777
1624,5,1,360774
1840,1,3,374547
1601,4,2,377844
2538,5,4,532259
2010,4,1,392120
2950,6,3,605756
1969,4,3,416952
1645,1,2,346974
1243,3,4,300229
1098,4,3,297625
1207,4,3,295265
2133,3,1,417639
2254,2,3,437667
1209,2,3,289695
2447,6,4,536508
1758,6,2,419948
2073,5,2,464965
2806,6,2,554621
2448,6,1,503644
1865,5,3,409139
1554,4,4,378582
924,6,1,266717
1640,3,2,331444
1894,3,4,437935
1506,2,1,303262
1934,6,3,440757
2038,6,1,437545
1887,1,4,413693
1674,1,2,338352
2084,2,4,444229
2220,2,1,426613
1454,6,4,390395
2705,6,2,526854
1950,5,3,437759
2009,1,1,388013
2354,5,4,520781
2116,2,1,399706
2476,2,3,492390
2143,2,4,453799
1693,3,2,343589
2180,2,2,423718
1428,1,2,309159
2054,1,3,421872
1983,2,1,379867
1895,5,2,417129
1935,6,1,401926
1059,5,2,296662
1725,3,3,397194
2046,2,1,398606
2079,4,3,452757
1486,1,2,320565
2632,5,4,570034
1566,5,2,381347
2484,6,4,536251
2213,1,3,442019
1676,6,4,417651
2887,5,4,604327
1403,4,4,361301
2459,1,3,479070
2500,4,4,520529
1664,1,1,333752
2696,2,2,507451
1874,5,4,445910
2144,1,4,443968
2130,6,1,450786
1932,3,2,405203
2405,1,3,474274
2396,2,3,481859
1125,1,2,257482
2652,6,1,518904
1168,6,2,317985
2516,1,3,473016
2563,4,3,533444
1454,5,3,383207
1794,4,2,387368
1447,5,1,342556
1892,3,1,373329
1845,3,1,357859
2389,4,1,451122
2655,5,1,507204
2697,2,3,508288
1718,4,4,421170
1895,1,1,364550
1158,4,1,283178
1597,1,1,325319
2482,4,3,511210
2807,5,3,562066
1382,2,2,295020
1703,2,2,331813
1986,1,4,401147
2140,2,1,411704
1595,1,3,349993
2212,5,4,477464
1763,2,4,396780
1992,6,2,439334
2273,2,1,429470
2003,2,4,412839
1781,5,4,422121
1945,1,1,356249
1955,5,4,449810
1814,4,1,404932
1870,6,1,401133
2799,2,3,545840
2280,6,1,465408
1852,1,1,354376
2348,1,3,449671
1833,2,4,416295
2586,4,3,515356
2184,1,4,457289
1946,6,2,430682
2223,4,1,433787
1214,4,2,306583
1436,6,4,385672
1403,3,1,311905
2071,6,3,480476
2866,3,3,535247
3115,3,2,581089
2319,1,2,449783
2250,5,1,441708
1099,1,2,234071
1728,4,1,339763
1606,5,3,386034
1689,1,2,362207
1915,3,4,428345
1763,3,2,381949
1010,1,2,233948
2373,5,1,451934
1463,4,4,360371
2119,2,1,391803
3037,5,1,578990
1540,4,1,334666
734,4,3,245552
1856,6,3,444578
2550,6,4,534426
2979,3,4,587586
1385,1,4,324740
2248,6,2,478840
1767,1,3,396560
1947,6,3,448558
3322,5,2,635788
1248,2,4,310450
2126,6,3,473805
2233,1,2,429022
2542,1,2,479337
2048,6,3,471165
2154,3,3,462648
1804,2,4,408792
2134,1,3,424726
1828,2,2,377390
2310,4,4,521040
1815,4,3,409683
2188,6,1,457860
1985,1,4,413774
2563,2,4,506935
1974,2,2,404241
1113,1,4,296233
2630,1,3,510502
1547,6,1,364560
1673,3,1,365764
1702,5,2,366045
2687,1,2,490670
932,2,1,232914
3568,2,1,613759
2528,4,4,541910
2111,1,3,388841
1972,3,2,416055
2142,3,4,453120
2260,5,4,489307
2322,3,2,437579
2277,5,3,482912
2044,6,1,441963
1901,1,2,383566
1924,6,2,430232
1902,6,3,431793
2566,2,1,468057
2296,1,1,424651
529,5,2,214234
2327,6,4,524368
2097,2,2,406907
1990,1,3,399369
1805,1,3,366991
2562,4,3,524131
2473,6,4,525611
1613,5,2,388080
2203,2,4,452435
1514,3,3,344698
1310,4,1,305699
1686,4,3,396620
2431,1,4,496127
2476,2,2,478321
2256,2,1,420737
2362,4,1,468421
2258,3,4,470318
1679,4,2,355940
2215,1,1,411339
2400,3,1,453352
2377,5,2,479206
2594,2,2,487865
2354,6,4,526625
2175,2,1,413952
2535,5,4,535107
1986,5,4,456000
1559,6,2,386425
1918,3,3,412518
1627,2,4,376349
1662,6,4,412662
1927,1,3,396015
1603,2,3,347198
1846,3,4,417776
1053,4,2,287332
2106,3,3,420065
2000,6,1,438410
1591,5,1,367608
2329,3,4,493026
2468,4,1,470851
1196,3,4,323081
1618,6,1,359082
1615,6,4,418862
1530,6,3,359421
2414,6,3,505158
1903,1,4,401117
1867,6,2,425117
998,5,2,287073
2317,4,1,455631
1380,3,3,332675
2029,1,2,385837
2138,2,4,443227
2680,3,4,550727
1345,3,3,327362
490,6,1,194725
2091,2,3,436440
2900,6,4,619374
2619,2,3,513138
2104,1,3,410631
1754,6,4,442562
2403,6,2,487252
1513,4,4,368481
2238,3,4,478388
2252,5,2,471219
2530,3,4,533120
3379,4,3,637681
2196,6,4,495705
1745,2,3,375696
1987,1,2,395192
1115,3,1,255743
1652,2,3,357672
1795,4,4,423134
1737,5,4,402908
2076,5,1,435237
1588,5,1,359955
2560,2,4,510614
2000,3,4,451347
1995,2,1,370877
1836,4,1,380861
2077,4,4,452670
2412,3,2,464317
1566,5,1,362242
1670,4,1,355074
1848,6,2,422140
1327,5,4,353705
1590,6,2,376028
1761,1,1,328795
2437,5,1,494830
2131,2,2,426473
2096,2,1,406141
2425,1,4,480166
1931,6,2,447538
2195,6,3,468677
1948,3,1,390455
2132,1,1,392607
1708,2,3,371164
780,6,2,255418
1932,2,3,388973
2711,2,4,528552
2463,6,2,526041
2482,3,1,458500
2618,3,4,535277
2044,5,2,429900
2098,4,1,417403
1691,4,2,371911
1841,2,2,361480
2307,4,2,476922
2601,4,2,529259
1930,6,3,452937
1774,1,1,330593
2000,3,4,457375
2300,4,2,485265
1278,1,4,308397
851,5,3,278799
1724,5,1,388467
1389,5,1,335142
1745,5,1,378548
1926,6,1,420584
1773,4,3,395024
2726,3,3,529442
2163,6,2,469349
2150,2,2,418966
2311,6,1,491787
1430,6,4,381657
2519,2,4,504959
1962,2,2,389924
2335,1,4,461948
1464,1,4,347725
1223,5,3,316294
2408,1,1,421467
2188,4,2,438700
1548,6,2,373237
1565,6,1,359013
2562,3,2,478717
1405,3,4,344067
2821,1,1,495179
1549,5,1,345294
2319,3,1,441057
1835,2,1,368899
2301,6,4,510746
1727,4,2,383088
1918,1,2,362234
2020,6,3,459516
1498,6,4,405831
2370,1,2,427897
1743,1,4,382144
1885,4,1,379602
1502,4,3,361016
718,1,4,215688
1904,4,4,421103
3206,2,4,604864
2392,6,1,476351
1990,3,4,422973
1868,5,3,437294
2011,4,4,445381
2273,2,1,436552
1409,2,4,329744
2557,1,3,498338
2357,5,1,461842
2359,3,1,468335
2219,4,2,454603
2009,4,4,463082
2336,1,1,420489
2295,2,4,462084
1822,5,4,426731
1713,3,2,362582
2050,2,4,432258
2774,3,2,528321
1380,3,4,347189
1266,5,4,352566
2082,6,1,439755
2025,6,4,460904
2086,2,3,419892
2121,5,4,469236
1888,1,4,411415
2744,1,1,476155
1199,6,3,345784
1585,1,4,367957
1948,3,4,436341
1178,2,4,306746
1912,4,4,439251
2830,4,3,580156
2010,1,1,374077
2115,1,3,404737
1369,4,4,353908
1691,6,3,408879
1812,1,4,406595
1841,6,4,458109
2640,1,3,499368
2278,6,3,488982
1444,6,4,402859
2123,1,3,420594
2249,6,2,470590
2570,1,2,489194
2790,3,4,551967
1492,1,2,311113
1594,4,1,345773
1371,2,4,317874
1882,5,2,407311
2233,4,1,442893
2493,2,4,509917
1962,4,2,426660
1840,1,2,366164
2075,4,4,465455
1582,1,2,346560
3044,5,4,624075
1196,4,3,308188
2092,6,2,447730
3011,4,4,611556
2003,5,3,424737
1904,3,3,404940
1821,2,1,356561
1909,5,1,395873
2686,4,3,532081
894,1,3,241056
2766,2,2,524679
1288,5,1,309939
1866,4,3,422634
1785,3,4,390100
2294,2,1,447864
1200,2,3,314077
2231,6,1,456546
3012,4,2,563751
1318,5,4,364969
2094,2,2,414929
1669,6,3,387863
2212,5,2,455742
2009,4,4,448671
1679,2,4,393834
2243,2,3,468893
2902,2,2,543013
1904,1,4,401950
2359,3,3,477344
1353,4,2,332879
1521,4,1,348906
2236,1,3,443178
2742,2,2,517172
2177,5,4,486152
1843,6,2,428036
1999,1,1,376442
1374,2,2,305051
2302,6,3,508679
2441,1,4,474500
1773,3,1,366742
1764,1,4,386379
2132,1,3,421374
1781,2,1,352831
1966,2,2,395881
3049,4,4,596224
1876,3,3,390797
1820,3,4,415166
1676,4,1,358615
2372,6,2,486738
1909,4,3,402957
1675,4,4,407437
2660,2,3,508740
2709,3,3,527843
1699,1,4,374791
1066,2,3,250167
2503,1,1,454180
1657,5,4,406009
2395,2,4,483312
1014,5,4,318429
2446,1,3,478871
1394,3,3,335061
2365,2,1,438145
2007,6,3,477144
1523,3,2,332499
1796,5,1,385938
2343,4,1,460018
2052,3,1,401687
2292,2,3,457989
2988,4,1,542167
1217,6,3,334471
2808,3,4,563102
2052,2,3,426715
1550,6,1,347302
1334,4,2,325491
1905,5,4,451758
2460,5,4,517202
1936,3,4,437398
2755,1,3,511875
1274,2,1,277582
1993,3,4,432867
1373,3,4,353804
2181,1,2,388511
2443,3,4,506337
1789,4,3,393983
697,4,2,225968
2099,5,2,449047
2218,1,1,404217
2202,6,3,474626
2617,5,3,534935
1464,4,1,323546
2340,4,4,492445
2596,6,1,506945
1110,5,2,295553
2159,3,3,437909
1747,5,3,401043
1959,2,2,383997
2173,5,3,476906
1756,4,2,392077
1662,4,3,398560
2017,4,3,455488
1456,2,2,307867
1457,1,4,332365
2339,3,1,427089
1425,5,1,332257
2333,3,4,504191
2231,2,1,411777
1137,5,3,324062
1661,1,3,350789
2597,6,3,558192
1509,4,2,342200
1767,4,1,371848
2231,6,4,499675
2391,2,3,483564
1874,5,1,402159
1701,2,4,379644
2711,4,1,507380
2869,1,3,534843
2489,5,2,529417
2042,3,3,435992
1595,1,3,347313
1584,1,4,343201
2261,2,1,408518
2209,2,3,444706
2700,3,4,554448
2325,5,1,484512
1248,4,4,327254
2525,4,4,517987
1500,2,1,307115
1808,4,2,381385
2125,1,3,435166
2997,1,2,542991
3554,5,1,644480
2303,5,1,458436
1908,1,3,401782
2267,5,4,507089
2443,4,2,493336
1839,3,1,382806
2897,1,4,551583
2115,2,2,412713
2248,6,1,457893
2332,5,3,475748
2210,1,4,448962
2419,3,2,478607
1691,2,3,354916
1720,6,3,417373
1449,6,3,383737
2219,4,1,444951
2389,4,4,495897
2228,6,1,463038
2837,6,4,602893
1997,4,4,447540
2334,4,4,489827
1454,2,4,351243
1806,3,1,356510
2347,5,2,492994
2424,6,3,529521
1853,3,4,416635
1964,2,3,416822
1241,2,2,283712
1821,4,3,420166
2445,4,1,465172
2287,5,3,479514
2250,3,4,470312
2024,5,3,460876
2003,5,3,449122
1669,1,3,329553
2349,1,2,460245
2210,6,1,458879
2246,1,1,401369
1736,6,3,412226
923,3,1,237412
2548,4,1,485335
1760,3,1,350444
1568,1,1,310072
2346,2,3,461531
1803,4,2,380631
2529,3,2,478554
2308,1,3,448175
2341,1,2,413889
1317,2,3,309555
2605,6,4,572216
2130,4,4,469026
1815,1,2,354444
2071,6,3,452441
1111,2,1,233239
2204,2,2,414505
1485,4,4,359277
1323,1,4,318635
1238,1,3,292562
2556,4,3,516638
1685,4,1,345730
2766,6,1,534449
1732,5,2,384781
1146,6,1,276198
1441,2,2,323270
2617,6,4,549461
1922,4,3,443963
1725,4,2,383098
2080,4,4,452932
2250,2,1,433105
2558,4,2,504415
2724,2,3,515842
1820,6,2,426079
1336,2,3,318720
1793,3,4,398270
2130,5,3,480212
1518,5,3,367450
1521,5,3,373374
2171,4,3,466776
1975,5,1,409246
2016,3,4,448493
1620,2,3,355647
1884,6,1,394270
1537,4,3,366620
2445,4,4,522264
2517,3,3,507749
1076,2,4,304018
1535,5,3,363365
1251,2,2,278349
1674,2,3,378248
1958,1,2,395078
1275,5,4,329999
1539,4,2,355455
1498,3,3,369319
2103,2,3,427733
2034,1,2,385264
1639,4,2,359542
2088,3,4,432071
1726,6,4,435562
1864,6,2,415958
2836,5,2,546573
2670,4,1,511381
1350,5,2,340196
2414,5,3,495338
2405,1,1,423878
1425,2,4,356491
2409,5,2,490730
2768,1,4,535270
1438,1,4,351156
1541,3,2,335820
2508,1,2,475958
2135,4,4,483866
2275,5,1,450428
2170,6,1,441323
2195,1,3,439189
1336,5,2,315093
2523,5,1,479260
2584,2,1,487666
1885,4,1,389742
1978,1,3,403240
1234,6,4,350404
2257,5,2,467221
2286,4,4,504303
1968,6,4,458904
2562,2,2,476312
1832,6,2,427525
2282,3,1,428437
1490,2,2,317417
1988,1,1,383099
1912,1,2,382855
2112,5,4,482919
1815,4,2,386310
1934,2,1,367591
2413,4,1,466419
1781,5,3,411396
1196,3,2,278062
2874,1,4,553835
2690,4,3,515579
1353,1,4,324197
2344,5,2,463172
1748,6,1,402008
2131,3,4,460840
2147,2,2,395310
1882,4,3,421380
1608,1,2,342005
1654,3,1,320542
1541,1,1,322363
1584,1,4,365798
1966,5,4,461637
1642,3,1,338364
2341,5,4,507247
2743,5,4,562368
1709,4,1,374318
2119,6,2,466684
2249,6,3,480750
2236,2,2,434413
2037,2,2,421874
2371,5,2,483788
2241,5,3,482380
1381,1,1,264683
2434,1,4,497311
2443,3,3,477784
1618,4,3,370017
2018,5,2,441148
2341,1,3,456164
1895,6,4,445488
2536,2,1,457318
3181,5,4,635710
1607,4,4,377138
1309,4,4,347511
2151,5,2,451422
2360,6,2,509482
1884,1,2,357329
2726,2,2,513938
1330,1,2,294729
2346,5,3,496651
1697,1,4,370266
2859,3,4,582211
2996,3,2,557094
1616,1,1,313902
1725,3,2,359584
2429,1,1,423003
1806,3,4,421668
1977,4,1,408625
2012,2,3,415326
1040,3,3,272581
1993,2,2,409707
1655,4,1,374215
1753,2,4,394422
2721,6,3,590193
1371,1,1,278196
2406,4,2,471961
1860,4,4,436625
1860,5,1,391373
2395,6,4,537723
2170,1,1,411660
2285,6,1,468990
2484,1,2,444044
1834,3,3,392466
1693,2,1,345154
1457,2,4,342816
1587,6,4,416698
3474,3,3,649059
2622,2,1,464686
1324,3,4,334946
1338,4,1,309780
2240,4,4,487867
2273,3,3,462697
2274,5,1,453923
1872,1,3,378637
1937,4,1,400710
2163,6,1,460032
2042,1,1,404643
890,5,2,256634
1885,4,2,401917
1574,1,1,280282
2087,6,3,464353
3492,3,1,609361
2183,3,1,430304
1843,6,1,381790
2460,4,1,476494
2241,2,2,434771
2210,5,2,465481
2303,5,3,493614
3028,4,4,601722
1434,6,3,367374
2236,2,3,466747
1536,5,3,383884
2277,6,4,511734
1540,6,3,390370
1791,2,4,411861
1852,2,3,396795
2487,6,2,497173
2459,4,3,518181
1377,1,4,337568
2027,6,3,466710
1645,5,2,374903
1370,2,2,309973
1891,3,2,408167
1845,5,4,433995
3213,4,4,630093
2216,5,1,453588
1311,4,4,347659
1717,5,3,419639
2510,3,3,502170
3044,1,1,552228
1207,6,2,316157
1060,4,2,270612
2935,5,2,573631
2194,4,3,453058
1565,6,4,406964
2267,3,3,465174
682,2,4,239005
2001,5,4,444434
2163,2,1,427625
2462,4,1,481600
1493,1,4,337357
2042,1,3,417941
1537,1,3,333255
2127,4,1,426403
1552,5,1,359602
1795,3,2,386266
1502,1,2,324177
2325,5,1,454070
2429,3,1,480494
1882,6,1,401905
2019,3,1,397353
1275,6,1,323889
1850,2,2,362397
1974,3,2,404712
3310,5,3,640122
1444,3,1,301512
2732,4,2,543814
2498,2,4,506967
2140,3,3,442677
2879,6,3,599990
2186,6,3,500030
2194,3,3,432244
1973,6,1,422449
2611,1,4,501456
2548,2,2,491829
1687,3,2,357973
1340,1,1,291784
1898,2,3,398743
1599,4,3,372535
1968,3,2,404962
2618,1,3,497805
1771,5,4,418994
1978,6,1,425636
2029,4,1,395668
2424,3,4,503822
876,2,1,230980
1696,6,3,410885
2105,2,3,435846
2600,6,4,549702
1754,1,3,374761
1061,2,1,262272
2309,3,4,502236
1682,1,1,326841
1405,6,1,351261
1687,5,4,403961
1907,1,4,421199
1697,3,4,422135
897,3,4,275145
2448,2,3,489952
2637,6,3,541150
2325,4,2,463160
1431,1,2,301381
1899,1,4,412052
1996,4,3,449229
2299,6,1,482015
2334,4,4,508923
1632,2,3,368763
2040,3,3,427562
2228,5,2,460437
2727,5,2,553296
2352,5,2,476467
2394,6,3,510200
2041,6,3,471751
2705,6,2,533447
2204,3,1,438262
1569,4,3,350646
2701,3,2,513693
2348,4,3,476305
1778,6,4,445405
1760,6,2,386387
2148,5,3,453139
2231,1,2,435380
2098,6,3,475851
2155,1,2,399139
2849,1,3,540606
2535,1,3,494247
2095,1,4,428451
2470,3,1,469360
1483,2,3,334076
2198,4,1,435641
2904,5,1,541306
1890,1,3,397866
1576,6,1,365914
1673,6,4,426817
1455,5,4,386917
1607,6,3,386365
1814,6,1,396626
1297,1,3,288935
2007,6,2,433494
2451,4,3,507632
1546,6,3,390135
2759,2,1,504076
2255,1,2,404025
2515,4,3,513762
1671,2,4,374950
2427,4,2,505371
1454,4,2,332764
2445,5,1,484793
2085,1,4,431568
2276,3,2,445723
1412,3,4,334722
1552,6,1,351571
2298,1,2,448822
1525,4,1,336572
2231,1,2,418403
1316,1,4,309109
2424,2,2,457577
1383,6,1,319232
2276,6,3,488763
2312,2,2,447947
1651,1,4,363482
2291,5,1,460280
2130,5,1,446374
1730,2,2,363520
1495,6,4,397974
1018,6,2,293144
2174,4,3,476987
1217,2,3,287717
2047,6,3,465921
1868,5,2,404061
2339,3,2,463929
1848,5,2,402207
1835,6,2,419577
2365,1,1,430336
2167,6,4,508457
2158,1,2,407136
2234,4,3,459908
1232,3,1,283271
2378,1,1,428361
2306,5,2,485319
1491,3,3,335766
1877,6,2,431479
1980,1,1,364417
1932,3,2,420536
2166,2,3,450451
2715,6,3,561911
2540,3,3,496145
1343,3,3,311306
2311,5,3,503515
2664,5,3,551094
2193,6,1,462631
2545,1,3,469028
3006,2,1,544756
2511,6,4,530287
2124,2,3,432377
2522,3,2,480857
2072,3,3,431226
2011,2,2,385370
1824,1,2,363519
2781,3,4,560076
1590,4,3,369425
2766,5,2,551070
2249,5,4,476521
1300,2,2,297930
2183,5,4,497265
949,1,4,263498
2312,5,4,510907
2442,1,3,457130
1703,2,1,326515
2061,1,2,385033
2977,2,1,547307
1747,1,3,358478
1470,4,4,365546
2740,2,4,536267
2981,2,1,537245
2001,6,3,451906
2505,3,1,471895
2670,1,3,506344
1628,2,2,346506
1757,1,1,345042
2615,2,2,490009
2842,6,1,562928
2281,1,1,414094
1560,2,1,291274
2993,4,1,562819
1734,6,4,413883
1832,3,2,403705
2171,3,4,485784
2777,5,1,518953
2426,4,1,457983
2207,1,3,454303
2231,4,2,459678
2021,1,3,409827
2279,2,2,468424
735,3,3,232957
1851,5,3,434508
2120,4,3,463196
1424,3,4,354158
2193,6,2,471473
1897,4,2,387491
2877,3,4,572913
2786,3,3,544335
1767,3,3,390853
1924,4,1,383866
1963,1,2,381750
1774,5,1,380734
2097,6,1,438814
1620,3,4,400433
1434,4,1,324776
2311,1,3,439302
2314,3,4,468388
1597,1,4,363524
2447,1,3,478020
1684,2,2,373538
2126,2,4,459355
2410,6,2,504566
1983,6,3,452172
2227,5,2,468316
1741,4,1,377309
1901,1,1,356406
1897,1,2,374671
1626,4,1,327853
1911,6,4,436056
1225,3,1,284195
1754,4,2,377157
1857,6,4,451455
1871,6,2,436872
1879,5,4,450695
1969,5,1,403380
2239,5,4,471502
2437,4,3,505311
1675,4,1,352373
1398,2,4,338096
1478,3,4,348008
1756,2,3,398878
1824,5,4,428662
1615,4,2,343366
1351,5,3,335361
1771,4,3,400364
2090,2,4,441237
2297,3,2,443791
1721,3,1,350086
1793,3,4,402171
1536,2,2,333990
1984,2,4,429095
1575,4,1,354552
2286,5,4,493458
